Date,vix_level,vix_change_5d,spx_realized_vol_21d,vvix_level,credit_spread_high_yield,credit_spread_change_21d,yield_curve_slope_10y_2y,term_structure_ratio_1_0,term_structure_slope_2_1,Panic_Imminent_21d
2010-11-12,20.61,0.1286966046002189,0.119038631739616,88.18,0.0575,-0.0336134453781512,0.0225,0.9873847646773412,1.8999999999999984,1
2010-11-15,20.2,0.1044286495352651,0.1192233932574521,88.13,0.0567,-0.0581395348837209,0.0239,0.9777227722772276,2.1999999999999993,1
2010-11-16,22.58,0.1834381551362682,0.130773598697795,93.65,0.058899999999999994,-0.0248344370860927,0.023399999999999997,0.9853852967227636,0.5500000000000007,1
2010-11-17,21.76,0.1781266919328643,0.1175667127961759,89.25,0.058899999999999994,-0.028052805280528,0.0239,1.024816176470588,3.099999999999998,1
2010-11-18,18.75,0.0059012875536479,0.1236607735193577,83.92,0.057999999999999996,-0.0333333333333333,0.023799999999999998,1.106666666666667,3.4499999999999993,1
2010-11-19,18.04,-0.1246967491508976,0.123769334965036,84.73,0.0581,-0.0251677852348993,0.0236,1.1363636363636365,3.3999999999999986,1
2010-11-22,18.37,-0.0905940594059405,0.1238821863733866,78.39,0.059000000000000004,0.0,0.0231,1.0778443113772456,3.4499999999999993,1
2010-11-23,20.63,-0.0863596102745792,0.1340852996181972,87.44,0.0604,0.0431778929188255,0.0232,1.0058167716917112,3.3500000000000014,1
2010-11-24,19.56,-0.1011029411764706,0.1438246995064773,81.55,0.0593,0.0349040139616054,0.024,1.012269938650307,3.5,1
2010-11-26,22.22,0.1850666666666667,0.1461157511838268,90.55,0.0594,0.0206185567010308,0.0236,0.9563456345634564,3.0,1
2010-11-29,21.53,0.193458980044346,0.1461907162473238,89.01,0.0603,0.0168634064080945,0.0232,0.9962842545285648,3.0500000000000007,1
2010-11-30,23.54,0.2814371257485029,0.1477836807693478,95.73,0.0622,0.0436241610738254,0.0236,0.9855564995751912,2.6000000000000014,1
2010-12-01,21.36,0.0353853611245758,0.1655216580342821,92.03,0.0602,0.0134680134680134,0.024399999999999998,1.0252808988764044,2.8500000000000014,0
2010-12-02,19.39,-0.0086912065439671,0.1690108774519345,87.74,0.0593,0.0016891891891892,0.0246,1.0237235688499229,3.1499999999999986,0
2010-12-03,18.01,-0.1894689468946894,0.1688463803933086,84.28,0.0592,0.0050933786078097,0.0254,1.0577456968350916,3.099999999999998,0
2010-12-06,18.02,-0.1630283325592197,0.1556439811087546,82.6,0.059500000000000004,0.0276338514680483,0.0253,1.0321864594894563,3.0,0
2010-12-07,17.99,-0.235768903993203,0.1550328784694977,82.66,0.056900000000000006,-0.0121527777777776,0.026099999999999998,1.0339077265147305,2.849999999999998,0
2010-12-08,17.74,-0.1694756554307116,0.1553771880362198,81.8,0.0562,-0.00354609929078,0.0263,1.0259301014656146,2.5,0
2010-12-09,17.25,-0.110366168127901,0.1528393139537391,79.8,0.055999999999999994,-0.0260869565217392,0.0259,1.0434782608695652,2.1999999999999993,0
2010-12-10,17.61,-0.0222098833981122,0.1534212616681458,79.36,0.0554,-0.0365217391304347,0.0268,1.0249858035207269,2.0,0
2010-12-13,17.55,-0.0260821309655937,0.1523426562492065,81.67,0.0558,-0.0295652173913043,0.0268,1.0427350427350428,2.0,0
2010-12-14,17.61,-0.0211228460255696,0.1449343436310858,81.67,0.0542,-0.0440917107583774,0.028300000000000002,1.0618966496308917,1.75,0
2010-12-15,17.94,0.011273957158963,0.1465388681161173,83.42,0.054000000000000006,-0.0831918505942274,0.0285,1.0618729096989967,1.75,0
2010-12-16,17.39,0.0081159420289855,0.1321111908495936,81.32,0.0545,-0.0747028862478776,0.0281,1.0580793559516963,2.1000000000000014,0
2010-12-17,16.11,-0.0851788756388415,0.1319903002090138,86.62,0.0554,-0.0448275862068965,0.027200000000000002,1.0924891371818748,2.6499999999999986,0
2010-12-20,16.41,-0.0649572649572649,0.1236989960378328,84.09,0.0552,-0.0499139414802065,0.0274,1.0207190737355272,2.8999999999999986,0
2010-12-21,16.49,-0.0636002271436684,0.1244850091229108,84.38,0.055,-0.0677966101694915,0.027200000000000002,1.0157671315949062,2.5,0
2010-12-22,15.45,-0.1387959866220737,0.1238073349842973,86.03,0.0545,-0.097682119205298,0.0271,1.2459546925566345,2.0500000000000007,0
2010-12-23,16.47,-0.0529039677975848,0.10907564452781,86.74,0.0537,-0.0944350758853287,0.0274,1.2052216150576809,1.6999999999999993,0
2010-12-27,17.67,0.0968342644320299,0.1003997189214521,87.44,0.054000000000000006,-0.0909090909090909,0.0265,1.157328805885682,1.3000000000000007,0
2010-12-28,17.52,0.0676416819012797,0.0941283595594448,86.34,0.0528,-0.1243781094527363,0.0275,1.172945205479452,1.349999999999998,0
2010-12-29,17.28,0.0479078229229839,0.0931862600233753,85.71,0.054000000000000006,-0.1318327974276526,0.0271,1.171875,1.6000000000000014,1
2010-12-30,17.52,0.1339805825242719,0.0889336046711155,86.52,0.053200000000000004,-0.1162790697674417,0.027200000000000002,1.1472602739726028,1.599999999999998,1
2010-12-31,17.75,0.0777170613236188,0.0592452907496639,86.36,0.0541,-0.0876897133220909,0.0269,1.109859154929577,1.900000000000002,1
2011-01-03,17.61,-0.00339558573854,0.0560175299829924,84.8,0.053200000000000004,-0.1013513513513513,0.0275,1.0959681998864284,2.0500000000000007,1
2011-01-04,17.38,-0.0079908675799087,0.0570640567434852,85.25,0.0527,-0.1142857142857144,0.0273,1.0989643268124285,2.1999999999999993,1
2011-01-05,17.02,-0.0150462962962963,0.0570101263363877,84.7,0.051100000000000007,-0.101933216168717,0.0279,1.098707403055229,2.25,1
2011-01-06,17.4,-0.0068493150684931,0.0586090206544529,84.6,0.0513,-0.0871886120996441,0.0276,1.0718390804597702,2.25,1
2011-01-07,17.14,-0.0343661971830985,0.0596183371041207,83.73,0.052300000000000006,-0.0660714285714284,0.0274,1.0910151691948655,2.3000000000000007,1
2011-01-10,17.54,-0.0039750141964792,0.0599409233714693,81.65,0.0528,-0.0469314079422382,0.0273,1.0632839224629418,2.3500000000000014,1
2011-01-11,16.89,-0.0281933256616799,0.0582472241023256,79.82,0.052199999999999996,-0.0645161290322581,0.0277,1.0627590290112492,2.4499999999999993,1
2011-01-12,16.24,-0.045828437132785,0.063781522292875,77.94,0.051699999999999996,-0.0461254612546125,0.0279,1.0467980295566504,2.4499999999999993,1
2011-01-13,16.39,-0.0580459770114941,0.0648369260546371,78.64,0.0518,-0.0407407407407408,0.0275,1.0341671751067725,2.3500000000000014,1
2011-01-14,15.46,-0.0980163360560093,0.0629221045502409,75.94,0.0512,-0.0605504587155963,0.0276,1.0510996119016818,2.1499999999999986,1
2011-01-18,15.87,-0.0952109464082098,0.0612701836449138,79.77,0.051,-0.0760869565217391,0.0279,1.001890359168242,1.950000000000001,1
2011-01-19,17.31,0.0248667850799289,0.074281841917007,83.7,0.051100000000000007,-0.0709090909090908,0.0277,1.0831889081455808,2.1499999999999986,1
2011-01-20,17.99,0.1077586206896552,0.0747476161884771,82.69,0.050300000000000004,-0.0770642201834862,0.0282,1.0366870483602002,2.200000000000003,1
2011-01-21,18.47,0.1269066503965832,0.0728746286009032,85.41,0.050499999999999996,-0.0595903165735568,0.0281,1.020573903627504,2.1499999999999986,1
2011-01-24,17.65,0.1416558861578265,0.07432296172322,82.97,0.050300000000000004,-0.063314711359404,0.0278,1.0424929178470257,2.150000000000002,1
2011-01-25,17.59,0.1083805923125393,0.073695023441777,82.67,0.0506,-0.0629629629629631,0.0273,1.0346787947697555,2.150000000000002,1
2011-01-26,16.64,-0.0387059503177352,0.0743325088646165,79.43,0.049800000000000004,-0.0568181818181817,0.028300000000000002,1.0546875,2.1999999999999993,1
2011-01-27,16.15,-0.1022790439132851,0.0743359281836718,77.04,0.0499,-0.0759259259259259,0.028300000000000002,1.0681114551083593,2.1499999999999986,1
2011-01-28,20.04,0.0850027070925825,0.1005826444647802,91.52,0.050300000000000004,-0.0545112781954887,0.0282,0.968063872255489,1.25,1
2011-01-31,19.53,0.1065155807365441,0.1030965840396362,86.08,0.0508,-0.0609981515711645,0.028399999999999998,0.9779825908858168,1.349999999999998,1
2011-02-01,17.63,0.0022740193291641,0.1160499895603116,84.48,0.0499,-0.0620300751879698,0.0287,1.0181508791832103,1.650000000000002,1
2011-02-02,17.3,0.0396634615384614,0.111795661808322,83.16,0.0489,-0.0721062618595825,0.0285,1.0433526011560694,1.5,1
2011-02-03,16.69,0.0334365325077401,0.1114777972928294,81.75,0.0483,-0.0547945205479452,0.0287,1.060515278609946,1.650000000000002,1
2011-02-04,15.93,-0.2050898203592814,0.1108488900088647,81.11,0.046799999999999994,-0.087719298245614,0.0291,1.0828625235404896,1.6000000000000014,1
2011-02-07,16.28,-0.166410650281618,0.111403540544286,80.54,0.0464,-0.112810707456979,0.028999999999999998,1.0411547911547911,1.5,1
2011-02-08,15.81,-0.1032331253545092,0.1109674338160732,78.93,0.0453,-0.1420454545454545,0.028900000000000002,1.0657811511701456,1.349999999999998,1
2011-02-09,15.87,-0.0826589595375723,0.1116066203749955,82.11,0.046,-0.1187739463601532,0.028399999999999998,1.0617517328292376,1.3999999999999986,1
2011-02-10,16.09,-0.0359496704613542,0.1114642416671049,83.73,0.0455,-0.1199226305609284,0.0285,1.050341827221877,1.400000000000002,1
2011-02-11,15.69,-0.0150659133709981,0.1092527399272553,84.5,0.045899999999999996,-0.1138996138996139,0.0279,1.0579987253027408,1.4499999999999993,1
2011-02-14,15.95,-0.0202702702702703,0.1086202401443973,82.67,0.0458,-0.10546875,0.0275,1.031347962382445,1.400000000000002,1
2011-02-15,16.37,0.0354206198608475,0.1079507593948327,84.38,0.045700000000000005,-0.107421875,0.0277,1.0201588271227855,1.3500000000000014,1
2011-02-16,16.72,0.0535601764335222,0.1093198549905251,83.05,0.0454,-0.1098039215686274,0.0276,1.0944976076555024,1.0500000000000007,1
2011-02-17,16.59,0.0310752019888129,0.1008132742609918,83.03,0.045599999999999995,-0.1076320939334639,0.0278,1.1121157323688968,1.1999999999999993,1
2011-02-18,16.43,0.047163798597833,0.1000507304701683,85.47,0.0453,-0.099403578528827,0.0281,1.1320754716981134,1.1999999999999993,1
2011-02-22,20.8,0.304075235109718,0.1279285716025973,99.18,0.0466,-0.073558648111332,0.027200000000000002,1.016826923076923,0.4500000000000028,1
2011-02-23,22.13,0.3518631643249845,0.129155317080432,99.04,0.0466,-0.0790513833992093,0.0275,1.0054225033890647,0.3000000000000007,1
2011-02-24,21.32,0.2751196172248804,0.1292709889790437,94.07,0.0473,-0.0502008032128513,0.0273,1.024859287054409,0.5,1
2011-02-25,19.22,0.1585292344786015,0.1332854868943596,86.17,0.0472,-0.0541082164328657,0.027000000000000003,1.0483870967741935,1.0,1
2011-02-28,18.35,0.116859403530128,0.1342095340550731,81.78,0.0478,-0.0497017892644134,0.0273,1.0463215258855585,1.1000000000000014,1
2011-03-01,21.01,0.0100961538461539,0.1305288424926341,89.28,0.047599999999999996,-0.062992125984252,0.0275,1.009043312708234,0.5,1
2011-03-02,20.7,-0.0646181653863533,0.1283839821030561,87.55,0.0472,-0.0541082164328657,0.0277,1.0193236714975846,0.5,1
2011-03-03,18.6,-0.1275797373358348,0.1291917611752537,82.36,0.046,-0.0593047034764826,0.0279,1.0591397849462365,1.0,1
2011-03-04,19.06,-0.0083246618106139,0.1318113154984432,81.48,0.046900000000000004,-0.0289855072463767,0.0281,1.0519412381951732,1.099999999999998,1
2011-03-07,20.66,0.1258855585831062,0.13523103980004,84.32,0.046900000000000004,0.0021367521367523,0.0281,1.0188770571151984,0.75,1
2011-03-08,19.82,-0.0566396953831509,0.1383434081414131,80.84,0.0464,0.0,0.028300000000000002,1.0317860746720484,0.9499999999999992,1
2011-03-09,20.22,-0.0231884057971014,0.1368060679029513,84.89,0.0471,0.0397350993377483,0.0278,1.0410484668644906,0.75,1
2011-03-10,21.88,0.1763440860215053,0.1508844461364016,88.16,0.048499999999999995,0.0543478260869565,0.027200000000000002,1.01691042047532,0.4499999999999993,1
2011-03-11,20.08,0.0535152151101783,0.1533064402136469,83.21,0.048799999999999996,0.0725274725274724,0.0276,1.060756972111554,0.75,1
2011-03-14,21.13,0.0227492739593415,0.154364326612779,83.89,0.0493,0.0740740740740739,0.0275,1.0269758637008992,0.6000000000000014,1
2011-03-15,24.32,0.2270433905146316,0.156483170019406,89.68,0.0509,0.1113537117903928,0.027000000000000003,1.011513157894737,-1.150000000000002,1
2011-03-16,29.4,0.4540059347181009,0.1674745957555571,112.39,0.0516,0.1291028446389497,0.0264,0.846938775510204,0.25,1
2011-03-17,26.37,0.2052102376599636,0.1764671156663492,101.45,0.051,0.1233480176211452,0.0265,0.9158134243458474,0.25,1
2011-03-18,24.44,0.2171314741035859,0.1754505424447193,96.28,0.050199999999999995,0.1008771929824561,0.026699999999999998,0.9554009819967269,0.2999999999999971,1
2011-03-21,20.61,-0.0246095598674869,0.1843645414548155,89.17,0.0493,0.0883002207505516,0.026699999999999998,1.0480349344978166,0.6999999999999993,1
2011-03-22,20.21,-0.1689967105263158,0.1840529729572838,87.39,0.049100000000000005,0.086283185840708,0.026600000000000002,1.0638297872340423,0.75,0
2011-03-23,19.17,-0.3479591836734693,0.1711306613551275,84.77,0.049100000000000005,0.0536480686695279,0.026699999999999998,1.0693792383933227,1.1000000000000014,0
2011-03-24,18.0,-0.3174061433447099,0.1732400636616047,84.17,0.0484,0.0386266094420599,0.027000000000000003,1.1083333333333334,1.1000000000000014,0
2011-03-25,17.91,-0.2671849427168576,0.1735114387436324,84.53,0.0479,0.0126849894291753,0.026699999999999998,1.1027359017308769,1.3000000000000007,0
2011-03-28,19.44,-0.0567685589519649,0.1697111644858329,89.94,0.047599999999999996,0.0084745762711864,0.026600000000000002,1.044238683127572,1.25,0
2011-03-29,18.16,-0.1014349332013855,0.1704401357816095,84.96,0.0473,-0.0104602510460251,0.0269,1.0792951541850222,1.349999999999998,0
2011-03-30,17.71,-0.0761606677099635,0.1621487884236699,82.75,0.047599999999999996,0.0,0.026699999999999998,1.0869565217391304,1.4499999999999993,0
2011-03-31,17.74,-0.0144444444444444,0.1623679839516162,82.51,0.04769999999999999,0.0105932203389829,0.026699999999999998,1.08793686583991,1.5,0
2011-04-01,17.4,-0.0284757118927974,0.1519986165074903,81.98,0.0472,0.0260869565217392,0.026600000000000002,1.0948275862068966,1.5,0
2011-04-04,17.5,-0.0997942386831276,0.1495593237749254,81.84,0.0472,0.0063965884861405,0.0268,1.0685714285714285,1.5500000000000007,0
2011-04-05,17.25,-0.0501101321585902,0.1461410401191378,81.44,0.04650000000000001,-0.0085287846481876,0.026600000000000002,1.0753623188405796,1.599999999999998,0
2011-04-06,16.9,-0.0457368718238284,0.1432929389153353,83.22,0.045700000000000005,-0.0150862068965516,0.0271,1.0857988165680474,1.7999999999999972,0
2011-04-07,17.11,-0.0355129650507327,0.1433198254132464,82.39,0.045599999999999995,-0.0318471337579618,0.0277,1.075394506136762,1.9500000000000028,0
2011-04-08,17.87,0.0270114942528736,0.125901041663409,83.43,0.0453,-0.0659793814432988,0.0276,1.04364857302742,2.0,0
2011-04-11,16.59,-0.052,0.1247485604989024,84.16,0.0453,-0.0717213114754097,0.0274,1.1091018685955394,2.0500000000000007,0
2011-04-12,17.09,-0.0092753623188406,0.1260814614380357,85.36,0.0463,-0.0608519269776876,0.0275,1.0942071386775891,2.0,0
2011-04-13,16.92,0.0011834319526629,0.1184594114345474,86.04,0.04650000000000001,-0.0864440078585461,0.0274,1.0815602836879432,2.0500000000000007,0
2011-04-14,16.27,-0.0490940970192869,0.0912124344689802,86.07,0.046,-0.1085271317829458,0.0274,1.100184388444991,2.25,0
2011-04-15,15.32,-0.1426972579742585,0.0820583927407805,85.72,0.046799999999999994,-0.0823529411764706,0.027200000000000002,1.093342036553525,2.8999999999999986,0
2011-04-18,16.96,0.0223025919228452,0.0925203810416543,89.11,0.047400000000000005,-0.0557768924302787,0.0271,1.0200471698113207,2.8999999999999986,0
2011-04-19,15.83,-0.0737273259215915,0.0796944930890763,85.73,0.0475,-0.0365111561866124,0.0271,1.010739102969046,3.1000000000000014,0
2011-04-20,15.07,-0.1093380614657211,0.089817737007436,86.21,0.0466,-0.0509164969450102,0.0274,1.2043795620437956,2.200000000000003,0
2011-04-21,14.69,-0.0971112476951444,0.0907053883125561,87.71,0.04650000000000001,-0.0529531568228105,0.0274,1.2185159972770592,2.1000000000000014,0
2011-04-25,15.77,0.029373368146214,0.0865701883694114,87.68,0.046900000000000004,-0.0208768267223381,0.027200000000000002,1.1065313887127457,2.150000000000002,0
2011-04-26,15.62,-0.0790094339622642,0.0906722065444658,85.72,0.0471,-0.0105042016806722,0.0269,1.1075544174135723,1.8999999999999984,0
2011-04-27,15.35,-0.0303221730890713,0.0910815295311549,83.21,0.0467,-0.0126849894291756,0.0274,1.1074918566775245,1.75,0
2011-04-28,14.62,-0.0298606502986066,0.0892544460560692,82.89,0.0473,-0.0063025210084032,0.027200000000000002,1.1456908344733243,1.6499999999999986,0
2011-04-29,14.75,0.0040844111640572,0.0873075013585868,83.98,0.0471,-0.0125786163522011,0.0271,1.1322033898305084,1.650000000000002,0
2011-05-02,15.99,0.0139505389980976,0.0872736991204539,88.5,0.047400000000000005,0.0042372881355932,0.027000000000000003,1.0787992495309568,1.5500000000000007,0
2011-05-03,16.7,0.0691421254801536,0.0876017927394813,90.62,0.047599999999999996,0.0236559139784944,0.026699999999999998,1.059880239520958,1.650000000000002,0
2011-05-04,17.08,0.1127035830618892,0.0916164815080565,91.39,0.047599999999999996,0.0415754923413564,0.0265,1.050936768149883,1.6000000000000014,0
2011-05-05,18.2,0.2448700410396718,0.0975031352421539,95.08,0.048,0.0526315789473683,0.026000000000000002,1.0054945054945057,1.5,0
2011-05-06,18.4,0.2474576271186439,0.0981063083803905,94.43,0.0481,0.0618101545253861,0.0262,0.9864130434782608,1.400000000000002,0
2011-05-09,17.16,0.0731707317073171,0.0990322425488086,90.86,0.0482,0.0640176600441502,0.026000000000000002,1.0168997668997668,1.400000000000002,0
2011-05-10,15.91,-0.0473053892215568,0.1009662579268537,87.56,0.047599999999999996,0.0280777537796976,0.0264,1.0465116279069766,1.5500000000000007,0
2011-05-11,16.95,-0.0076112412177985,0.1088285223745334,96.25,0.0479,0.0301075268817203,0.0263,1.0147492625368733,1.4499999999999993,0
2011-05-12,16.03,-0.1192307692307691,0.1052532726079557,93.57,0.04769999999999999,0.0369565217391303,0.0265,1.0386774797255145,1.7000000000000028,0
2011-05-13,17.07,-0.072282608695652,0.1100953152683588,93.86,0.048,0.0256410256410257,0.026099999999999998,1.0164030462800235,1.2999999999999972,0
2011-05-16,18.24,0.0629370629370629,0.1127759081536819,94.44,0.0479,0.010548523206751,0.026099999999999998,0.986842105263158,1.0500000000000007,1
2011-05-17,17.55,0.1030798240100565,0.1121332788925925,93.64,0.0482,0.0147368421052631,0.025699999999999997,1.0113960113960114,0.9499999999999992,1
2011-05-18,16.23,-0.0424778761061945,0.1076654482788694,90.7,0.0479,0.0278969957081545,0.026000000000000002,1.1121380160197163,1.6999999999999993,1
2011-05-19,15.52,-0.0318153462258267,0.1065202839766449,87.53,0.048,0.032258064516129,0.0262,1.137242268041237,1.9500000000000028,1
2011-05-20,17.43,0.0210896309314587,0.1007474219911687,90.23,0.0482,0.0365591397849462,0.026000000000000002,1.0355708548479634,1.9499999999999993,1
2011-05-23,18.27,0.0016447368421053,0.1071500042710902,92.08,0.0487,0.0383795309168442,0.0258,1.0153256704980844,1.75,1
2011-05-24,17.82,0.0153846153846153,0.107103934622777,88.47,0.0489,0.0382165605095541,0.0256,1.026936026936027,1.849999999999998,1
2011-05-25,17.07,0.0517560073937153,0.1023364575003842,85.29,0.0492,0.0535331905781584,0.0259,1.0515524311657878,1.9499999999999993,1
2011-05-26,16.09,0.0367268041237114,0.1006062270430484,81.48,0.0501,0.059196617336152,0.0259,1.0845245494095712,1.900000000000002,1
2011-05-27,15.98,-0.0831899024670108,0.1009245140710946,81.46,0.0501,0.0636942675159235,0.0259,1.07008760951189,1.9499999999999993,1
2011-05-31,15.45,-0.1543513957307061,0.1081355814317806,80.92,0.0509,0.0738396624472572,0.026000000000000002,1.0711974110032365,2.0,1
2011-06-01,18.3,0.026936026936027,0.1331486132291482,87.59,0.051500000000000004,0.0819327731092438,0.0252,0.9808743169398906,1.6000000000000014,1
2011-06-02,18.09,0.0597539543057996,0.1330064238975338,85.22,0.051500000000000004,0.0819327731092438,0.0259,0.9839690436705364,1.5500000000000007,1
2011-06-03,17.95,0.1155997513983839,0.1348369121292632,85.54,0.0524,0.0916666666666667,0.025699999999999997,1.0,1.5,1
2011-06-06,18.49,0.1570713391739673,0.1361432040630326,88.15,0.0525,0.0914760914760914,0.0258,0.9843158464034614,1.4499999999999993,1
2011-06-07,18.07,0.1695792880258899,0.1346699859597309,83.72,0.0528,0.0954356846473027,0.0262,1.001660210293304,1.25,1
2011-06-08,18.79,0.0267759562841529,0.1327102490256481,88.98,0.0538,0.1302521008403361,0.0259,0.9845662586482172,1.0500000000000007,1
2011-06-09,17.77,-0.0176893311221669,0.1320436117379561,85.65,0.0538,0.1231732776617953,0.0258,0.9988745075970736,1.25,1
2011-06-10,18.86,0.0506963788300836,0.1348150139306232,93.34,0.054299999999999994,0.1383647798742138,0.0258,1.002120890774125,0.7000000000000028,1
2011-06-13,19.61,0.0605732828555976,0.1326433700128485,98.35,0.0547,0.1395833333333334,0.026000000000000002,0.996940336562978,0.4499999999999993,1
2011-06-14,18.26,0.0105146651909242,0.1412208834296985,91.74,0.0537,0.1210855949895615,0.026600000000000002,0.9967141292442496,1.0,1
2011-06-15,21.32,0.1346460883448643,0.1508513395848047,105.07,0.0552,0.1452282157676347,0.026000000000000002,0.9826454033771106,0.3000000000000007,1
2011-06-16,22.73,0.2791221159257175,0.1513807308449389,100.39,0.0565,0.1795407098121086,0.0255,0.9656841179058512,0.3500000000000014,1
2011-06-17,21.85,0.1585365853658538,0.1473779512185561,95.31,0.0564,0.175,0.0256,0.9816933638443937,0.5500000000000007,1
2011-06-20,19.99,0.019377868434472,0.1490738579593442,90.25,0.0567,0.1763485477178421,0.0259,1.0230115057528766,0.6999999999999993,1
2011-06-21,18.86,0.0328587075575026,0.1571758785030962,90.55,0.0565,0.1601642710472279,0.0259,1.05779427359491,0.8500000000000014,1
2011-06-22,18.52,-0.1313320825515948,0.1535999630410076,91.71,0.0562,0.1492842535787322,0.0262,1.0961123110151187,0.8000000000000007,1
2011-06-23,19.29,-0.1513418389793225,0.1537111767345182,93.09,0.0575,0.1686991869918699,0.0258,1.0290305857957491,0.9499999999999992,1
2011-06-24,21.1,-0.034324942791762,0.157051456612551,99.14,0.057999999999999996,0.1576846307385229,0.0253,0.9976303317535544,0.5,1
2011-06-27,20.56,0.0285142571285643,0.1604888348935454,94.29,0.057800000000000004,0.1536926147704591,0.0254,1.001945525291829,0.3999999999999986,1
2011-06-28,19.17,0.0164369034994698,0.1671962695404654,90.33,0.0565,0.1277445109780439,0.025699999999999997,1.0172143974960874,0.6999999999999993,1
2011-06-29,17.27,-0.0674946004319654,0.1653415412319781,85.9,0.0553,0.0864440078585462,0.026699999999999998,1.0712217718587145,0.8500000000000014,1
2011-06-30,16.52,-0.1435977190254017,0.1496530720232712,81.08,0.0542,0.0524271844660193,0.0273,1.0714285714285714,1.0500000000000007,1
2011-07-01,15.87,-0.2478672985781991,0.1572426736087114,78.64,0.053399999999999996,0.036893203883495,0.027200000000000002,1.0680529300567108,1.0,1
2011-07-05,16.06,-0.2188715953307393,0.152627680300531,81.34,0.0537,0.0228571428571429,0.027200000000000002,1.055417185554172,1.150000000000002,1
2011-07-06,16.34,-0.1476264997391758,0.1460947315942051,82.69,0.0541,0.0246212121212121,0.0269,1.0556915544675642,1.1000000000000014,1
2011-07-07,15.95,-0.0764331210191082,0.1485484870643755,80.7,0.0527,-0.0204460966542751,0.0268,1.0501567398119125,1.1000000000000014,1
2011-07-08,15.95,-0.034503631961259,0.1504272034108411,80.82,0.053899999999999997,0.0018587360594795,0.0263,1.072100313479624,1.1499999999999986,1
2011-07-11,18.39,0.1587901701323253,0.165102308354079,90.87,0.0556,0.0239410681399632,0.025699999999999997,1.0250135943447527,0.75,1
2011-07-12,19.87,0.2372353673723537,0.1571119848449445,88.39,0.055999999999999994,0.0237659963436929,0.0255,0.9864116758933064,0.3999999999999986,1
2011-07-13,19.91,0.2184822521419829,0.1571616857486752,88.92,0.0557,0.0372439478584729,0.0255,0.9994977398292316,0.1500000000000021,1
2011-07-14,20.8,0.304075235109718,0.1545630870827344,95.72,0.054900000000000004,-0.0054347826086955,0.026000000000000002,0.9927884615384616,0.0,1
2011-07-15,19.53,0.2244514106583073,0.1400358813279863,89.33,0.055099999999999996,-0.0247787610619469,0.025699999999999997,1.0317460317460316,0.0500000000000007,1
2011-07-18,20.95,0.1392060902664491,0.1442898890344113,97.81,0.0554,-0.0177304964539006,0.025699999999999997,1.009546539379475,-0.1499999999999985,1
2011-07-19,19.21,-0.0332159033719174,0.1530809057621958,91.01,0.0554,-0.0229276895943562,0.0252,1.002082248828735,0.5,1
2011-07-20,19.09,-0.0411853340030136,0.1528445388028091,86.06,0.0546,-0.0336283185840708,0.0256,1.0136196961760084,1.6499999999999986,1
2011-07-21,17.56,-0.1557692307692308,0.1529607997408487,81.68,0.0536,-0.0462633451957295,0.0263,1.04498861047836,1.6999999999999993,1
2011-07-22,17.52,-0.1029185867895545,0.1500638261678097,82.45,0.0535,-0.0695652173913043,0.0259,1.0416666666666667,1.6499999999999986,1
2011-07-25,19.35,-0.0763723150357994,0.1515454811078092,90.2,0.0533,-0.0810344827586206,0.026099999999999998,1.0,0.9499999999999992,1
2011-07-26,20.23,0.0530973451327434,0.14495329614217,93.35,0.0535,-0.0743944636678202,0.0258,0.9713297083539296,1.0500000000000007,1
2011-07-27,22.98,0.2037716081718177,0.1627056826228971,102.01,0.053200000000000004,-0.0584070796460176,0.025699999999999997,0.9268929503916448,0.4499999999999993,1
2011-07-28,23.74,0.3519362186788155,0.1572774782514515,105.62,0.0537,-0.0289330922242314,0.0256,0.8993260320134795,0.3499999999999978,1
2011-07-29,25.25,0.4412100456621004,0.1559838998562593,106.57,0.055099999999999996,0.0166051660516604,0.0246,0.8356435643564357,0.0,1
2011-08-01,23.66,0.2227390180878552,0.1514929449272549,95.89,0.056299999999999996,0.0543071161048689,0.0239,0.8748943364327979,-0.0999999999999978,1
2011-08-02,24.79,0.2254078101828966,0.1630945624206988,102.01,0.057999999999999996,0.0800744878957169,0.0233,0.8995562726906011,-0.3000000000000007,1
2011-08-03,23.38,0.0174064403829417,0.1654420974540631,98.58,0.0587,0.0850277264325323,0.0231,0.9409751924721984,-0.1499999999999985,1
2011-08-04,31.66,0.333614153327717,0.2291951990630186,121.76,0.0616,0.1688804554079697,0.022000000000000002,0.8670246367656348,-1.5500000000000007,1
2011-08-05,32.0,0.2673267326732673,0.222833624192919,118.61,0.062400000000000004,0.1576994434137293,0.023,0.9109375,-2.9499999999999993,1
2011-08-08,48.0,1.0287404902789516,0.312533115220249,134.63,0.0684,0.2302158273381296,0.0213,0.7614583333333332,-6.349999999999998,1
2011-08-09,35.06,0.4142799515933846,0.3635382879993847,112.8,0.0719,0.2839285714285715,0.020099999999999996,0.869937250427838,-5.100000000000001,1
2011-08-10,42.99,0.8387510692899915,0.3883823752771693,132.86,0.073,0.3105924596050269,0.019799999999999998,0.837404047452896,-7.25,1
2011-08-11,39.0,0.2318382817435249,0.4283520368083534,128.76,0.0739,0.3460837887067394,0.0215,0.9012820512820512,-7.5,1
2011-08-12,36.36,0.1362499999999999,0.4299440661074652,120.19,0.073,0.3248638838475499,0.0204,0.9625962596259626,-7.149999999999999,1
