date,VIX Change 5D
2002-01-18,-0.0035398230088495852
2002-01-22,0.0012722646310432406
2002-01-23,-0.03612334801762118
2002-01-24,-0.09808102345415781
2002-01-25,-0.055730337078651604
2002-01-28,-0.06127886323268206
2002-01-29,0.031342651418890366
2002-01-30,0.0612431444241317
2002-01-31,-0.0028368794326240065
2002-02-01,0.005235602094240788
2002-02-04,0.17644276253547786
2002-02-05,0.045174537987679564
2002-02-06,0.12360034453057711
2002-02-07,0.19061166429587484
2002-02-08,0.10132575757575757
2002-02-11,-0.1242460796139927
2002-02-12,-0.15049115913555988
2002-02-13,-0.2008432349559217
2002-02-14,-0.13301473516527285
2002-02-15,-0.03826311263972482
2002-02-19,0.12167125803489443
2002-02-20,0.04810360777058276
2002-02-21,0.14148681055155876
2002-02-22,0.050068902158934225
2002-02-25,-0.023692445239159587
2002-02-26,-0.1125665165779779
2002-02-27,-0.05163283318623135
2002-02-28,-0.09285714285714286
2002-03-01,-0.126859142607174
2002-03-04,-0.06135531135531136
2002-03-05,-0.06365313653136528
2002-03-06,-0.07212657049790583
2002-03-07,-0.07179249652616959
2002-03-08,-0.03456913827655317
2002-03-11,-0.03219512195121954
2002-03-12,-0.03497536945812807
2002-03-13,-0.02407221664994985
2002-03-14,-0.041916167664670656
2002-03-15,-0.04411001556824068
2002-03-18,-0.045866935483870996
2002-03-19,-0.07299642674834095
2002-03-20,-0.05138746145940387
2002-03-21,-0.0546875
2002-03-22,-0.03528773072747027
2002-03-25,-0.023771790808240878
2002-03-26,-0.0016519823788546661
2002-03-27,-0.041170097508125725
2002-03-28,-0.04132231404958675
2002-04-01,0.05402363534046151
2002-04-02,0.03679653679653683
2002-04-03,0.11417539988968572
2002-04-04,0.11751412429378538
2002-04-05,0.09942528735632195
2002-04-08,0.0469834490122798
2002-04-09,0.01617954070981198
2002-04-10,-0.09950495049504937
2002-04-11,0.02628918099089983
2002-04-12,0.01515943544171483
2002-04-15,0.010708822029576792
2002-04-16,-0.0698510529019003
2002-04-17,0.01319406267179768
2002-04-18,-0.04975369458128087
2002-04-19,-0.057672502574665385
2002-04-22,-0.0025227043390515513
2002-04-23,0.11982330204307012
2002-04-24,0.1269669017905588
2002-04-25,0.08605495075168479
2002-04-26,0.20983606557377055
2002-04-29,0.21648963075366723
2002-04-30,0.08037475345167655
2002-05-01,-0.0341839191141069
2002-05-02,-0.042004773269689655
2002-05-03,-0.08807588075880757
2002-05-06,-0.06195426195426201
2002-05-07,0.001369237790963096
2002-05-08,0.01645064805583263
2002-05-09,0.07424015944195306
2002-05-10,0.10995542347696863
2002-05-13,-0.08156028368794321
2002-05-14,-0.11804922515952598
2002-05-15,-0.058852378616969014
2002-05-16,-0.1419294990723562
2002-05-17,-0.21017402945113794
2002-05-20,-0.07142857142857151
2002-05-21,0.036175710594315236
2002-05-22,0.020323084940072844
2002-05-23,-0.014594594594594557
2002-05-24,0.06779661016949157
2002-05-28,0.055613305613305686
2002-05-29,0.01695760598503737
2002-05-30,0.05260469867211448
2002-05-31,0.09599561162918269
2002-06-03,0.23650793650793656
2002-06-04,0.17626784835056641
2002-06-05,0.10887690044139275
2002-06-06,0.17224648229015038
2002-06-07,0.17667667667667675
2002-06-10,0.014976465554129126
2002-06-11,0.02344077019673496
2002-06-12,0.06811145510835903
2002-06-13,0.0355960264900661
2002-06-14,0.10421097405359414
2002-06-17,0.038785834738617186
2002-06-18,-0.008588957055214785
2002-06-19,0.07908902691511388
2002-06-20,0.09832134292565953
2002-06-21,0.04892141756548529
2002-06-24,0.09496753246753253
2002-06-25,0.14851485148514865
2002-06-26,0.09056024558710685
2002-06-27,-0.04330422125181954
2002-06-28,-0.06720528828497985
2002-07-01,0.004818383988139274
2002-07-02,0.04022988505747138
2002-07-03,0.035186488388458725
2002-07-05,0.031190566755420424
2002-07-08,0.11220472440944884
2002-07-09,0.11471781630394684
2002-07-10,0.1774861878453038
2002-07-11,0.15057783820530246
2002-07-12,0.2150497971228329
2002-07-15,0.24
2002-07-16,0.21277299801455984
2002-07-17,0.03958944281524923
2002-07-18,0.03751846381093049
2002-07-19,0.15877352762598673
2002-07-22,0.19526120468170127
2002-07-23,0.22564802182810384
2002-07-24,0.1244005641748942
2002-07-25,0.11816628701594545
2002-07-26,-0.06968823683521097
2002-07-29,-0.25173155003582515
2002-07-30,-0.28940338379341046
2002-07-31,-0.19643753135975917
2002-08-01,-0.05907817672523552
2002-08-02,0.16277105040833573
2002-08-05,0.43887647622087456
2002-08-06,0.31672932330827064
2002-08-07,0.20917889478613794
2002-08-08,-0.016779431664411537
2002-08-09,-0.144344877694357
2002-08-12,-0.17812777284826975
2002-08-13,-0.14775160599571735
2002-08-14,-0.16447198554092435
2002-08-15,-0.18992568125516096
2002-08-16,-0.18454571185960944
2002-08-19,-0.22780026990553304
2002-08-20,-0.17392518146286995
2002-08-21,-0.12762669962917184
2002-08-22,-0.05708460754332312
2002-08-23,0.017702186740714998
2002-08-26,0.04473960153792378
2002-08-27,0.017573504562352182
2002-08-28,0.18030464045341832
2002-08-29,0.21333333333333337
2002-08-30,0.11323328785811726
2002-09-03,0.33723653395784536
2002-09-04,0.24344071736964468
2002-09-05,0.16626650660264097
2002-09-06,0.0790020790020789
2002-09-09,0.11672794117647056
2002-09-10,-0.12234175631723798
2002-09-11,-0.07024572649572636
2002-09-12,-0.03499742665980443
2002-09-13,-0.014037985136250986
2002-09-16,0.007956104252400564
2002-09-17,0.08352337514253128
2002-09-18,0.07785119218615333
2002-09-19,0.08399999999999985
2002-09-20,0.08821887213847002
2002-09-23,0.08002177463255311
2002-09-24,0.06603525388055798
2002-09-25,-0.0050639658848615765
2002-09-26,-0.14883148831488313
2002-09-27,-0.051564905079527934
2002-09-30,0.0002520161290322509
2002-10-01,-0.15794669299111563
2002-10-02,-0.013394053040450049
2002-10-03,0.07832369942196538
2002-10-04,0.06735190695158244
2002-10-07,0.07432602670697919
2002-10-08,0.20222743259085596
2002-10-09,0.14390442573988604
2002-10-10,0.006432591798445353
2002-10-11,-0.09528636594019257
2002-10-14,-0.15478424015009384
2002-10-15,-0.1706484641638225
2002-10-16,-0.14550201756468084
2002-10-17,-0.09187749667110512
2002-10-18,-0.0607843137254902
2002-10-21,-0.08129855715871248
2002-10-22,0.002057613168724215
2002-10-23,-0.07777777777777772
2002-10-24,-0.002052785923753686
2002-10-25,-0.1052788547569341
2002-10-28,-0.06161280579885231
2002-10-29,-0.05338809034907599
2002-10-30,-0.05933734939759039
2002-10-31,-0.08492506611813111
2002-11-01,-0.023333333333333317
2002-11-04,-0.008046346958480832
2002-11-05,-0.03222807561202368
2002-11-06,-0.029458853666346485
2002-11-07,-0.02825947334617851
2002-11-08,0.003754266211604129
2002-11-11,0.015574302401038409
2002-11-12,-0.02081332052513618
2002-11-13,0.030682942923127676
2002-11-14,-0.05254461335095839
2002-11-15,-0.09384563073784435
2002-11-18,-0.11629392971246011
2002-11-19,-0.1036625245258338
2002-11-20,-0.18950064020486546
2002-11-21,-0.16951517265434257
2002-11-22,-0.13095684803001872
2002-11-25,-0.12979031091829352
2002-11-26,-0.0525355709595039
2002-11-27,0.07622432859399675
2002-11-29,0.15497690046199075
2002-12-02,0.18566493955094998
2002-12-03,0.1769837972579975
2002-12-04,0.11359260685406247
2002-12-05,0.1045871559633027
2002-12-06,0.050181818181818105
2002-12-09,0.12090313182811352
2002-12-10,0.015178256265443002
2002-12-11,-0.04011065006915626
2002-12-12,-0.0933554817275748
2002-12-13,-0.02423822714681434
2002-12-16,-0.14749837556855105
2002-12-17,-0.07301808066759397
2002-12-18,0.019092219020172774
2002-12-19,0.10699890069622575
2002-12-20,-0.05216465578424412
2002-12-23,-0.0015243902439023849
2002-12-24,-0.006376594148537196
2002-12-26,-0.03252032520325199
2002-12-27,-0.021847070506454846
2002-12-30,0.10894795956570569
2002-12-31,0.09236641221374042
2003-01-02,-0.04152510381275942
2003-01-03,-0.09828279137742058
2003-01-06,-0.1570219966159052
2003-01-07,-0.1515867656988522
2003-01-08,-0.10796645702306074
2003-01-09,-0.044899566758566434
2003-01-10,-0.014586709886547755
2003-01-13,-0.0004014452027298887
2003-01-14,-0.02228412256267409
2003-01-15,-0.0007833920877399203
2003-01-16,0.03134020618556699
2003-01-17,0.05674342105263164
2003-01-21,0.10803212851405619
2003-01-22,0.18070818070818073
2003-01-23,0.07918463347706783
2003-01-24,0.25989604158336665
2003-01-27,0.349805447470817
2003-01-28,0.1573033707865168
2003-01-29,0.07755946225439514
2003-01-30,0.13766799854703948
2003-01-31,-0.010790225325293501
2003-02-03,-0.10579417699625249
2003-02-04,0.02599436266833699
2003-02-05,0.05694177863083816
2003-02-06,0.06481481481481488
2003-02-07,0.09111324991979464
2003-02-10,0.0957446808510638
2003-02-11,0.028083028083028205
2003-02-12,0.03904358353510884
2003-02-13,0.010494752623688264
2003-02-14,-0.04087033225521908
2003-02-18,-0.08473080317740522
2003-02-19,-0.07036817102137771
2003-02-20,-0.09233906204485864
2003-02-21,-0.10237388724035612
2003-02-24,-0.01961986511342728
2003-02-25,0.020250723240115676
2003-02-26,0.02012136697540723
2003-02-27,-0.02021822849807442
2003-02-28,-0.020495867768595022
2003-03-03,-0.048467792370231466
2003-03-04,0.002835538752362865
2003-03-05,-0.04884157795867261
2003-03-06,0.02751392073370451
2003-03-07,0.04893688828889631
2003-03-10,0.09464344396976676
2003-03-11,0.05592208608231242
2003-03-12,0.10302830809743257
2003-03-13,0.012432260121134853
2003-03-14,-0.003217503217503137
2003-03-17,-0.0468327829480637
2003-03-18,-0.09461469800654565
2003-03-19,-0.058788421366756216
2003-03-20,-0.041561712846347576
2003-03-21,-0.07456423499031628
2003-03-24,-0.042834645669291294
2003-03-25,-0.055208675649030536
2003-03-26,-0.10494610019023454
2003-03-27,-0.08147174770039423
2003-03-28,-0.032089291942797415
2003-03-31,-0.040802895689371566
2003-04-01,-0.01356521739130434
2003-04-02,-0.007438894792773709
2003-04-03,0.0089413447782547
2003-04-04,0.049729729729729666
2003-04-07,-0.02401372212692965
2003-04-08,-0.0433709449929478
2003-04-09,-0.032476802284082784
2003-04-10,-0.09252038284296349
2003-04-11,-0.1610024030209405
2003-04-14,-0.17715289982425309
2003-04-15,-0.16844821231109475
2003-04-16,-0.16931021763187015
2003-04-17,-0.16015625
2003-04-21,-0.10188216039279874
2003-04-22,-0.11576249466040156
2003-04-23,-0.07801418439716301
2003-04-24,-0.09724689165186506
2003-04-25,-0.032558139534883734
2003-04-28,-0.05056947608200457
2003-04-29,0.0028985507246377384
2003-04-30,0.019711538461538503
2003-05-01,0.06197737333989184
2003-05-02,-0.008173076923077005
2003-05-05,0.013915547024951902
2003-05-06,0.0019267822736031004
2003-05-07,-0.00990099009900991
2003-05-08,-0.01621120889300609
2003-05-09,-0.04556471158507014
2003-05-12,-0.07619498343587316
2003-05-13,-0.04278846153846161
2003-05-14,-0.04761904761904767
2003-05-15,-0.09416195856873821
2003-05-16,-0.06551549009649582
2003-05-19,0.05071721311475419
2003-05-20,0.06931190356604722
2003-05-21,0.0605
2003-05-22,0.028066528066528207
2003-05-23,0.041847826086956585
2003-05-27,-0.025353486104339518
2003-05-28,-0.05918271488961946
2003-05-29,-0.036775106082036824
2003-05-30,-0.01567239635995965
2003-06-02,0.08763693270735518
2003-06-03,0.04252126063031514
2003-06-04,0.029455816275586688
2003-06-05,0.019579050416054677
2003-06-06,0.09142270159219312
2003-06-09,0.06235011990407657
2003-06-10,-0.009596928982725461
2003-06-11,-0.019883608147429732
2003-06-12,-0.02016322611617849
2003-06-13,-0.027764705882352914
2003-06-16,-0.08713318284424376
2003-06-17,-0.03052325581395343
2003-06-18,-0.022266204849084592
2003-06-19,-0.02988731014208723
2003-06-20,-0.07357212003872216
2003-06-23,0.017804154302670572
2003-06-24,0.03698150924537713
2003-06-25,0.05313765182186225
2003-06-26,-0.020202020202020332
2003-06-27,0.0010449320794148065
2003-06-30,-0.05150631681243922
2003-07-01,-0.06216867469879517
2003-07-02,-0.0855358000961075
2003-07-03,-0.0005154639175256603
2003-07-07,0.04697286012526081
2003-07-08,-0.002049180327868827
2003-07-09,-0.02723535457348414
2003-07-10,0.008407777193904398
2003-07-11,-0.04744713769984532
2003-07-14,-0.023429710867397757
2003-07-15,0.0035934291581110056
2003-07-16,0.04384574749075543
2003-07-17,0.053673788431474634
2003-07-18,0.03465078505684893
2003-07-21,0.009698825931597765
2003-07-22,-0.019437340153452665
2003-07-23,-0.05668016194331993
2003-07-24,-0.08011869436201768
2003-07-25,-0.07116692830978544
2003-07-28,-0.07178968655207285
2003-07-29,-0.026082420448617638
2003-07-30,0.011266094420600892
2003-07-31,0.04784946236559118
2003-08-01,0.16901408450704225
2003-08-04,0.1584967320261439
2003-08-05,0.21478307445099087
2003-08-06,0.14058355437665782
2003-08-07,0.03950743971267334
2003-08-08,-0.05590361445783132
2003-08-11,-0.07146215326751293
2003-08-12,-0.20899470899470896
2003-08-13,-0.12697674418604654
2003-08-14,-0.08835143139190538
2003-08-15,-0.06738131699846861
2003-08-18,-0.07949367088607595
2003-08-19,-0.004459308807134965
2003-08-20,-0.0506126798082045
2003-08-21,-0.034109366540335584
2003-08-22,0.01532567049808442
2003-08-25,0.07425742574257432
2003-08-26,0.09126539753639418
2003-08-27,0.07351290684624012
2003-08-28,0.03587443946188351
2003-08-29,0.0043126684636116686
2003-09-02,-0.02611367127496167
2003-09-03,-0.002565418163160471
2003-09-04,-0.02195504443282792
2003-09-05,-0.016774891774891665
2003-09-08,-0.01986044015029509
2003-09-09,-0.008937960042060933
2003-09-10,0.029320987654321007
2003-09-11,0.028861571352218007
2003-09-12,0.02806824435883315
2003-09-15,0.0558598028477546
2003-09-16,-0.04350132625994696
2003-09-17,-0.09295352323838091
2003-09-18,-0.08727272727272728
2003-09-19,-0.06102783725910066
2003-09-22,0.06483402489626555
2003-09-23,0.0798668885191347
2003-09-24,0.16914600550964187
2003-09-25,0.26693227091633465
2003-09-26,0.26738882554161925
2003-09-29,0.055528494885533464
2003-09-30,0.16692347200821778
2003-10-01,-0.007068803016022529
2003-10-02,-0.06558849955076373
2003-10-03,-0.1228070175438597
2003-10-06,-0.09967697277341947
2003-10-07,-0.14568661971830976
2003-10-08,-0.0897009966777409
2003-10-09,-0.09519230769230769
2003-10-10,-0.05384615384615388
2003-10-13,-0.1004613018964634
2003-10-14,-0.10510046367851622
2003-10-15,-0.0776850886339937
2003-10-16,-0.08660998937300735
2003-10-17,-0.04498644986449851
2003-10-20,-0.02905982905982918
2003-10-21,-0.04720782959124925
2003-10-22,-0.0011305822498586249
2003-10-23,0.028504944735311177
2003-10-24,0.005107832009080493
2003-10-27,0.05927230046948373
2003-10-28,0.01631419939577028
2003-10-29,-0.07017543859649134
2003-10-30,-0.07635746606334848
2003-10-31,-0.09090909090909083
2003-11-03,-0.08310249307479223
2003-11-04,-0.016052318668252075
2003-11-05,0.026171637248934898
2003-11-06,0.025107164727495412
2003-11-07,0.0515527950310557
2003-11-10,0.06465256797583074
2003-11-11,0.05981873111782465
2003-11-12,-0.006524317912218192
2003-11-13,-0.016129032258064502
2003-11-14,0.0005906674542233148
2003-11-17,0.055618615209988675
2003-11-18,0.08950969213226911
2003-11-19,0.12238805970149258
2003-11-20,0.18275652701882228
2003-11-21,0.12042502951593859
2003-11-24,-0.062365591397849474
2003-11-25,-0.12558869701726838
2003-11-26,-0.13670212765957446
2003-11-28,-0.16221765913757702
2003-12-01,-0.11643835616438358
2003-12-02,-0.06708715596330284
2003-12-03,-0.004787552363854086
2003-12-04,0.004313000616142926
2003-12-05,0.04718137254901955
2003-12-08,-0.013714967203339312
2003-12-09,0.08358942839582051
2003-12-10,0.07456404088995794
2003-12-11,0.02638036809815958
2003-12-12,-0.03978935049736687
2003-12-15,0.04171704957678357
2003-12-16,-0.09642654566080544
2003-12-17,-0.1281477336317851
2003-12-18,-0.034070531978481755
2003-12-19,0.0006093845216332827
2003-12-22,-0.016831108531630834
2003-12-23,0.035153797865662195
2003-12-24,0.06931964056482665
2003-12-26,0.07982673267326734
2003-12-29,0.04080389768574899
2003-12-30,0.043683589138134415
2003-12-31,0.11036992116434208
2004-01-02,0.09363745498199272
2004-01-05,0.002292263610315093
2004-01-06,-0.0210649502633119
2004-01-07,-0.12330316742081449
2004-01-08,-0.14746040415073725
2004-01-09,-0.08068057080131719
2004-01-12,-0.038307604345340085
2004-01-13,0.07830245068738795
2004-01-14,0.08064516129032251
2004-01-15,-0.0032030749519538215
2004-01-16,-0.10447761194029848
2004-01-20,-0.09571938168846605
2004-01-21,-0.20509977827050996
2004-01-22,-0.12179104477611935
2004-01-23,-0.046272493573264795
2004-01-26,-0.029999999999999916
2004-01-27,0.00920447074293218
2004-01-28,0.1701534170153418
2004-01-29,0.1651937457511896
2004-01-30,0.12061994609164417
2004-02-02,0.1759450171821304
2004-02-03,0.12964169381107493
2004-02-04,0.06495828367103695
2004-02-05,0.03325554259043173
2004-02-06,-0.03788334335538179
2004-02-09,-0.042080654587960176
2004-02-10,-0.08073817762399083
2004-02-11,-0.13878007834359263
2004-02-12,-0.13551665725578765
2004-02-13,-0.026249999999999996
2004-02-17,-0.06040268456375841
2004-02-18,-0.021957340025094085
2004-02-19,0.026640675763482724
2004-02-20,0.04768125408229906
2004-02-23,0.04557124518613609
2004-02-24,0.032467532467532534
2004-02-25,-0.0423348300192431
2004-02-26,-0.06139240506329113
2004-02-27,-0.0928927680798004
2004-03-01,-0.1135666052793124
2004-03-02,-0.06540880503144664
2004-03-03,-0.0254521098459477
2004-03-04,-0.028995279838165855
2004-03-05,-0.004810996563573866
2004-03-08,0.09349030470914133
2004-03-09,0.11709286675639308
2004-03-10,0.2831615120274915
2004-03-11,0.4354166666666668
2004-03-12,0.2638121546961325
2004-03-15,0.33818872704243197
2004-03-16,0.22530120481927707
2004-03-17,-0.029994643813604838
2004-03-18,-0.10353168843734883
2004-03-19,0.04644808743169393
2004-03-22,0.02129673450070979
2004-03-23,0.016224188790560534
2004-03-24,0.09387078961899498
2004-03-25,-0.03507825148407995
2004-03-26,-0.0950391644908617
2004-03-29,-0.23540315106580156
2004-03-30,-0.212385099177552
2004-03-31,-0.1549722362443211
2004-04-01,-0.06879194630872487
2004-04-02,-0.09751875360646267
2004-04-05,-0.09272727272727266
2004-04-06,-0.05896805896805901
2004-04-07,-0.05854241338112298
2004-04-08,-0.023423423423423295
2004-04-12,-0.023017902813299296
2004-04-13,0.15297261189044753
2004-04-14,0.01958224543080922
2004-04-15,-0.0012690355329948444
2004-04-16,-0.0811808118081182
2004-04-19,0.009162303664921545
2004-04-20,-0.03418308227114719
2004-04-21,-0.001280409731113874
2004-04-22,-0.0717916137229988
2004-04-23,-0.06224899598393574
2004-04-26,-0.04215304798962394
2004-04-27,-0.09598080383923224
2004-04-28,0.044230769230769296
2004-04-29,0.13620807665982215
2004-04-30,0.22698072805139202
2004-05-03,0.12525389302640488
2004-05-04,0.09820836098208363
2004-05-05,-0.031921424186617586
2004-05-06,0.027108433734939652
2004-05-07,0.05468295520651534
2004-05-10,0.18953068592057742
2004-05-11,0.12205438066465257
2004-05-12,0.15028535193405212
2004-05-13,0.10615835777126081
2004-05-14,0.018753447324875827
2004-05-17,0.00961052099140125
2004-05-18,0.040926225094237934
2004-05-19,0.043550165380374706
2004-05-20,-0.010074231177094273
2004-05-21,0.0010828370330264736
2004-05-24,-0.09418837675350711
2004-05-25,-0.17434040351784774
2004-05-26,-0.15636555731642887
2004-05-27,-0.18157471880021436
2004-05-28,-0.16170903190914
2004-06-01,-0.09845132743362817
2004-06-02,0.007518796992481036
2004-06-03,0.06637445209768322
2004-06-04,0.09816753926701582
2004-06-07,-0.007096774193548372
2004-06-08,-0.07914110429447863
2004-06-09,-0.042910447761193904
2004-06-10,-0.11685261303581929
2004-06-14,-0.04231227651966629
2004-06-15,-0.022092267706302793
2004-06-16,-0.014656895403064696
2004-06-17,-0.015594541910331383
2004-06-18,-0.0033244680851063357
2004-06-21,-0.05040448039825762
2004-06-22,-0.049169435215946855
2004-06-23,-0.05476673427991874
2004-06-24,-0.022442244224422425
2004-06-25,0.013342228152101399
2004-06-28,0.0530799475753605
2004-06-29,0.08106219426974137
2004-06-30,0.025751072961373245
2004-07-01,0.026333558406482105
2004-07-02,-0.007241606319947302
2004-07-06,0.011200995644057299
2004-07-07,0.0219780219780219
2004-07-08,0.12970711297071125
2004-07-09,0.03815789473684217
2004-07-12,-0.007957559681697535
2004-07-13,-0.11015384615384605
2004-07-14,-0.12966476913345992
2004-07-15,-0.09197530864197523
2004-07-16,-0.09125475285171103
2004-07-19,0.014037433155080103
2004-07-20,-0.020055325034578186
2004-07-21,0.19258720930232553
2004-07-22,0.07070020394289589
2004-07-23,0.15062761506276146
2004-07-26,0.14040870138431116
2004-07-27,0.1679604798870855
2004-07-28,-0.01584399756246202
2004-07-29,-0.004444444444444473
2004-07-30,-0.07151515151515153
2004-08-02,-0.11156069364161858
2004-08-03,-0.03141993957703926
2004-08-04,0.0037151702786379914
2004-08-05,0.16836734693877564
2004-08-06,0.262402088772846
2004-08-09,0.22901756668835405
2004-08-10,0.08983156581409846
2004-08-11,0.11289327575570618
2004-08-12,0.04148471615720517
2004-08-13,-0.07032057911065148
2004-08-16,-0.06987824245632612
2004-08-17,-0.025758443045220347
2004-08-18,-0.10033259423503316
2004-08-19,-0.11111111111111094
2004-08-20,-0.11012235817575089
2004-08-23,-0.09618668184405232
2004-08-24,-0.09929494712103404
2004-08-25,-0.07701786814540978
2004-08-26,-0.120872641509434
2004-08-27,-0.08062499999999995
2004-08-30,-0.02770780856423183
2004-08-31,-0.002609262883235597
2004-09-01,-0.004672897196261738
2004-09-02,-0.04225352112676062
2004-09-03,-0.054384772263766146
2004-09-07,-0.08873056994818651
2004-09-08,-0.08044473512099404
2004-09-09,-0.06036217303822944
2004-09-10,-0.036414565826330514
2004-09-13,-0.05319913731128689
2004-09-14,-0.03624733475479747
2004-09-15,0.04125177809388325
2004-09-16,0.02712348322626701
2004-09-17,0.019622093023255793
2004-09-20,0.09567198177676528
2004-09-21,0.007374631268436627
2004-09-22,0.006830601092896238
2004-09-23,0.028492008339124464
2004-09-24,0.01781895937277267
2004-09-27,0.013167013167013186
2004-09-28,0.012445095168374776
2004-09-29,-0.10379918588873804
2004-09-30,-0.09864864864864875
2004-10-01,-0.1071428571428571
2004-10-04,-0.08276333789329682
2004-10-05,0.00867678958785234
2004-10-06,0.005299015897047621
2004-10-07,0.08695652173913038
2004-10-08,0.18039215686274512
2004-10-11,0.09694258016405666
2004-10-12,0.07885304659498216
2004-10-13,0.16114457831325302
2004-10-14,0.13310344827586196
2004-10-15,-0.0006644518272426181
2004-10-18,0.0
2004-10-19,0.0053156146179402786
2004-10-20,-0.03696498054474706
2004-10-21,-0.11503347534996955
2004-10-22,0.015957446808510634
2004-10-25,0.1271244051665532
2004-10-26,0.08327825512227371
2004-10-27,0.05858585858585874
2004-10-28,0.05845942228335632
2004-10-29,0.06479057591623039
2004-11-01,-0.01869722557297937
2004-11-02,-0.012812690665039761
2004-11-03,-0.10687022900763365
2004-11-04,-0.09226770630279402
2004-11-05,-0.14935464044253222
2004-11-08,-0.15181315304240928
2004-11-09,-0.15883807169344877
2004-11-10,-0.06837606837606836
2004-11-11,-0.06657122405153915
2004-11-12,-0.03684971098265899
2004-11-15,-0.0304347826086957
2004-11-16,-0.029390154298309934
2004-11-17,0.00993883792048944
2004-11-18,-0.004601226993864893
2004-11-19,0.01275318829707417
2004-11-22,-0.03064275037369213
2004-11-23,-0.040878122634367964
2004-11-24,-0.0370931112793339
2004-11-26,-0.014637904468413065
2004-11-29,-0.014814814814814725
2004-11-30,0.02081727062451799
2004-12-01,0.023677979479084454
2004-12-02,0.020440251572326984
2004-12-03,0.013291634089132254
2004-12-06,-0.008270676691729428
2004-12-07,0.03247734138972813
2004-12-08,0.01696222050886642
2004-12-09,-0.007704160246533087
2004-12-10,-0.015432098765432167
2004-12-13,-0.04927975739196366
2004-12-14,-0.06876371616678856
2004-12-15,-0.0636846095526914
2004-12-16,-0.0473602484472051
2004-12-17,-0.06347962382445149
2004-12-20,-0.05661881977671446
2004-12-21,-0.09269442262372352
2004-12-22,-0.07287449392712553
2004-12-23,-0.08475957620211894
2004-12-27,0.0158995815899583
2004-12-28,0.014370245139475823
2004-12-29,0.006060606060605878
2004-12-30,0.0969432314410481
2004-12-31,0.18343722172751553
2005-01-03,0.15980230642504112
2005-01-04,0.16500000000000004
2005-01-05,0.21256454388984514
2005-01-06,0.08121019108280247
2005-01-07,0.015048908954100826
2005-01-10,-0.06036931818181812
2005-01-11,-0.05650929899856949
2005-01-12,-0.1085876508161816
2005-01-13,-0.05449189985272462
2005-01-14,-0.07857672349888811
2005-01-18,-0.057445200302343125
2005-01-19,-0.0007581501137224889
2005-01-20,0.10111464968152872
2005-01-21,0.11838006230529596
2005-01-24,0.1786001609010459
2005-01-25,0.12750601443464316
2005-01-26,0.019726858877086473
2005-01-27,-0.04266088214027475
2005-01-28,-0.07799442896935926
2005-01-31,-0.12491467576791804
2005-02-01,-0.14438122332859182
2005-02-02,-0.13244047619047616
2005-02-03,-0.10951661631419951
2005-02-04,-0.15332326283987907
2005-02-07,-0.08502340093603744
2005-02-08,-0.035743973399833706
2005-02-09,0.029159519725557415
2005-02-10,-0.02374893977947412
2005-02-11,0.019625334522747506
2005-02-14,-0.017902813299232823
2005-02-15,-0.028448275862068995
2005-02-16,-0.07500000000000007
2005-02-17,0.022589052997393555
2005-02-18,-0.02187226596675418
2005-02-22,0.140625
2005-02-23,0.09937888198757783
2005-02-24,0.042342342342342354
2005-02-25,-0.023789294817332163
2005-02-28,0.0805008944543828
2005-03-01,-0.08371385083713856
2005-03-02,0.00887812752219519
2005-03-03,0.11754537597234216
2005-03-04,0.03916449086161866
2005-03-07,0.01490066225165565
2005-03-08,0.029900332225913706
2005-03-09,0.016000000000000014
2005-03-10,-0.03402938901778807
2005-03-11,0.07202680067001688
2005-03-14,0.01060358890701485
2005-03-15,0.06048387096774199
2005-03-16,0.0622047244094488
2005-03-17,0.06405124099279424
2005-03-18,0.026562500000000044
2005-03-21,0.09846650524616618
2005-03-22,0.08517110266159689
2005-03-23,0.04225352112676051
2005-03-24,0.009781790820165615
2005-03-28,0.04642313546423127
2005-03-29,0.0646583394562823
2005-03-30,-0.0441485634197617
2005-03-31,-0.002844950213371278
2005-04-01,0.049925484351713845
2005-04-04,0.026181818181818084
2005-04-05,-0.05590062111801242
2005-04-06,-0.03592375366568912
2005-04-07,-0.12054208273894429
2005-04-08,-0.10432931156848835
2005-04-11,-0.15095676824946835
2005-04-12,-0.17397660818713445
2005-04-13,0.012167300380228063
2005-04-14,0.17842660178426595
2005-04-15,0.40570522979397783
2005-04-18,0.38230383973288795
2005-04-19,0.32389380530973444
2005-04-20,0.2712246431254697
2005-04-21,-0.008258774948382563
2005-04-22,-0.13303269447576083
2005-04-25,-0.11714975845410625
2005-04-26,-0.0033422459893048817
2005-04-27,-0.12115839243498827
2005-04-28,0.17002081887578058
2005-04-29,-0.004551365409622865
2005-05-02,0.03419972640218871
2005-05-03,-0.025486250838363533
2005-05-04,-0.06859448554135839
2005-05-05,-0.17081850533807819
2005-05-06,-0.08229915088177664
2005-05-09,-0.09060846560846558
2005-05-10,0.026152787336545025
2005-05-11,0.04332129963898912
2005-05-12,0.15307582260371966
2005-05-13,0.16156583629893229
2005-05-16,0.14036363636363625
2005-05-17,-0.02280348759221995
2005-05-18,-0.05674740484429053
2005-05-19,-0.1736972704714641
2005-05-20,-0.19485294117647056
2005-05-23,-0.1741071428571429
2005-05-24,-0.12903225806451613
2005-05-25,-0.07703595011005138
2005-05-26,-0.08108108108108103
2005-05-27,-0.07534246575342463
