date,Credit Spread High Yield Change 21D
2020-01-21,-0.014204545454545414
2020-01-22,-0.011331444759206666
2020-01-23,0.014164305949008638
2020-01-24,0.04249291784702569
2020-01-27,0.1320224719101124
2020-01-28,0.07222222222222219
2020-01-29,0.06388888888888888
2020-01-30,0.09722222222222232
2020-01-31,0.1320224719101124
2020-02-03,0.09972299168975085
2020-02-04,0.07843137254901977
2020-02-05,0.05932203389830515
2020-02-06,0.05714285714285716
2020-02-07,0.0744985673352434
2020-02-10,0.07758620689655182
2020-02-11,0.04885057471264376
2020-02-12,0.04057971014492745
2020-02-13,0.03779069767441867
2020-02-14,0.040935672514619936
2020-02-17,0.05014749262536866
2020-02-18,0.06804733727810652
2020-02-19,0.02881844380403442
2020-02-20,0.0372492836676217
2020-02-21,0.022346368715083775
2020-02-24,0.09510869565217384
2020-02-25,0.03722084367245637
2020-02-26,0.10621761658031081
2020-02-27,0.20626631853785904
2020-02-28,0.2759493670886075
2020-02-29,0.25558312655086834
2020-03-02,0.25188916876574297
2020-03-03,0.2571428571428571
2020-03-04,0.2666666666666666
2020-03-05,0.3648648648648647
2020-03-06,0.504
2020-03-09,0.7813333333333332
2020-03-10,0.747945205479452
2020-03-11,0.8412256267409473
2020-03-12,1.0784313725490198
2020-03-13,1.053370786516854
2020-03-16,1.3539325842696632
2020-03-17,1.329639889196676
2020-03-18,1.5322128851540615
2020-03-19,1.7127071823204418
2020-03-20,1.7568306010928962
2020-03-23,1.6972704714640194
2020-03-24,1.5239234449760768
2020-03-25,1.36768149882904
2020-03-26,1.0108225108225106
2020-03-27,0.7837301587301588
2020-03-30,0.7430830039525693
2020-03-31,0.7645875251509053
2020-04-01,0.8822314049586777
2020-04-02,0.9305263157894736
2020-04-03,0.8673267326732674
2020-04-06,0.6418439716312057
2020-04-07,0.3293413173652697
2020-04-08,0.3808777429467085
2020-04-09,0.2042360060514372
2020-04-10,0.07277628032345018
2020-04-13,0.05335157318741457
2020-04-14,-0.12291169451074002
2020-04-15,-0.09155766944114152
2020-04-16,-0.16150442477876092
2020-04-17,-0.25560081466395124
2020-04-20,-0.2547076313181368
2020-04-21,-0.2732290708371664
2020-04-22,-0.25592417061611383
2020-04-23,-0.221562809099901
2020-04-24,-0.13562970936490848
2020-04-27,-0.10901001112347053
2020-04-28,-0.09070294784580502
2020-04-29,-0.10262257696693267
2020-04-30,-0.1624588364434687
2020-05-01,-0.16030534351145032
2020-05-04,-0.17391304347826086
2020-05-05,-0.17926565874730027
2020-05-06,-0.14414414414414423
2020-05-07,-0.13734392735527823
2020-05-08,-0.055276381909547756
2020-05-11,-0.05653266331658291
2020-05-12,-0.036363636363636376
2020-05-13,0.035374149659864074
2020-05-14,0.017015706806282616
2020-05-15,0.02638522427440626
2020-05-18,0.013679890560875485
2020-05-19,-0.022606382978723416
2020-05-20,-0.09367088607594942
2020-05-21,-0.09808917197452227
2020-05-22,-0.1029224904701398
2020-05-25,-0.12079701120797004
2020-05-26,-0.1573033707865168
2020-05-27,-0.1645885286783042
2020-05-28,-0.16137229987293522
2020-05-29,-0.1205766710353866
2020-05-31,-0.1506493506493507
2020-06-01,-0.1745827984595636
2020-06-02,-0.18684210526315792
2020-06-03,-0.23684210526315785
2020-06-04,-0.23289473684210527
2020-06-05,-0.2686170212765957
2020-06-08,-0.2663115845539281
2020-06-09,-0.22506738544474392
2020-06-10,-0.22207621550591328
2020-06-11,-0.17631917631917626
2020-06-12,-0.19280205655526994
2020-06-15,-0.15654520917678816
2020-06-16,-0.21360544217687072
2020-06-17,-0.18296089385474867
2020-06-18,-0.15112994350282494
2020-06-19,-0.14730878186968843
2020-06-22,-0.1458923512747875
2020-06-23,-0.10814814814814822
2020-06-24,-0.07014925373134329
2020-06-25,-0.045454545454545414
2020-06-26,-0.04470938897168397
2020-06-29,-0.003058103975535187
2020-06-30,0.0015552099533437946
2020-07-01,0.024271844660194164
2020-07-02,0.06379310344827593
2020-07-03,0.05831903945111483
2020-07-06,0.09636363636363643
2020-07-07,0.0961887477313974
2020-07-08,0.05391304347826087
2020-07-09,0.03716216216216206
2020-07-10,-0.04062500000000013
2020-07-13,-0.042993630573248454
2020-07-14,-0.03520000000000001
2020-07-15,0.00519031141868509
2020-07-16,-0.01538461538461533
2020-07-17,-0.04492512479201327
2020-07-20,-0.07973421926910296
2020-07-21,-0.11608623548922059
2020-07-22,-0.12292358803986703
2020-07-23,-0.1556982343499198
2020-07-24,-0.1603174603174603
2020-07-27,-0.18252730109204363
2020-07-28,-0.19171779141104295
2020-07-29,-0.2003105590062112
2020-07-30,-0.18799368088467616
2020-07-31,-0.1636952998379254
2020-08-03,-0.1766612641815235
2020-08-04,-0.14925373134328368
2020-08-05,-0.16556291390728473
2020-08-06,-0.16501650165016502
2020-08-07,-0.17589576547231267
2020-08-10,-0.17100977198697065
2020-08-11,-0.16306156405990013
2020-08-12,-0.1542288557213931
2020-08-13,-0.11187607573149738
2020-08-14,-0.08680555555555558
2020-08-17,-0.07839721254355403
2020-08-18,-0.05054151624548742
2020-08-19,-0.015009380863039379
2020-08-20,0.0
2020-08-21,-0.0019011406844106071
2020-08-24,-0.022684310018903586
2020-08-25,-0.03244274809160308
2020-08-26,-0.04743833017077803
2020-08-27,-0.03300970873786402
2020-08-28,-0.027237354085603016
2020-08-31,-0.027131782945736593
2020-09-01,-0.021653543307086687
2020-09-02,-0.03898635477582846
2020-09-03,0.0
2020-09-04,0.013833992094861802
2020-09-07,0.013833992094861802
2020-09-08,0.03143418467583503
2020-09-09,0.025844930417495027
2020-09-10,0.011764705882353121
2020-09-11,0.009689922480620172
2020-09-14,-0.01520912547528519
2020-09-15,-0.02835538752362954
2020-09-16,-0.0361216730038022
2020-09-17,-0.020952380952381056
2020-09-18,-0.022727272727272707
2020-09-21,0.0323809523809524
2020-09-22,0.05415860735009681
2020-09-23,0.07889546351084809
2020-09-24,0.12350597609561764
2020-09-25,0.13253012048192758
2020-09-28,0.10399999999999987
2020-09-29,0.09561752988047822
2020-09-30,0.08853118712273655
2020-10-01,0.0872210953346857
2020-10-02,0.06746031746031744
2020-10-05,0.00974658869395717
2020-10-06,-0.013645224171540016
2020-10-07,-0.043809523809523854
2020-10-08,-0.036821705426356655
2020-10-09,-0.04651162790697683
2020-10-12,-0.05566218809980805
2020-10-13,-0.05791505791505791
2020-10-14,-0.048638132295719894
2020-10-15,-0.01183431952662728
2020-10-16,-0.03891050583657574
2020-10-19,-0.04844961240310075
2020-10-20,-0.09594095940959402
2020-10-21,-0.09908256880733946
2020-10-22,-0.10786106032906762
2020-10-23,-0.1365248226950354
2020-10-26,-0.10815602836879423
2020-10-27,-0.08333333333333337
2020-10-28,-0.038181818181818206
2020-10-29,-0.02957486136783738
2020-10-30,-0.020522388059701524
2020-10-31,-0.011152416356877248
2020-11-02,0.013513513513513598
2020-11-03,0.001976284584980448
2020-11-04,-0.04581673306772904
2020-11-05,-0.07645875251509049
2020-11-06,-0.05081300813008127
2020-11-09,-0.1422764227642277
2020-11-10,-0.1045081967213114
2020-11-11,-0.10633946830265839
2020-11-12,-0.07784431137724546
2020-11-13,-0.06275303643724706
2020-11-16,-0.0835030549898167
2020-11-17,-0.08571428571428574
2020-11-18,-0.09979633401221999
2020-11-19,-0.08196721311475397
2020-11-20,-0.07802874743326482
2020-11-23,-0.11928429423459253
2020-11-24,-0.14822134387351782
2020-11-25,-0.1814744801512287
2020-11-26,-0.1752380952380952
2020-11-27,-0.17142857142857149
2020-11-30,-0.18609022556390975
2020-12-01,-0.1980952380952381
2020-12-02,-0.1775147928994083
2020-12-03,-0.14405010438413368
2020-12-04,-0.12200435729847492
2020-12-07,-0.13704496788008558
2020-12-08,-0.04502369668246431
2020-12-09,-0.07551487414187641
2020-12-10,-0.06636155606407323
2020-12-11,-0.10606060606060608
2020-12-14,-0.12095032397408201
2020-12-15,-0.09777777777777785
2020-12-16,-0.09375000000000022
2020-12-17,-0.08371040723981904
2020-12-18,-0.1004464285714286
2020-12-21,-0.069042316258352
2020-12-22,-0.0699774266365688
2020-12-23,-0.0556844547563804
2020-12-24,-0.0646651270207853
2020-12-25,-0.0646651270207853
2020-12-28,-0.10574712643678152
2020-12-29,-0.11085450346420322
2020-12-30,-0.08076009501187642
2020-12-31,-0.07434052757793763
2021-01-01,-0.0585365853658536
2021-01-04,-0.02481389578163773
2021-01-05,-0.027295285359801524
2021-01-06,-0.057071960297766844
2021-01-07,-0.06435643564356441
2021-01-08,-0.07843137254901966
2021-01-11,-0.07506053268765134
2021-01-12,-0.05405405405405406
2021-01-13,-0.059113300492610765
2021-01-14,-0.08128078817733986
2021-01-15,-0.07654320987654306
2021-01-18,-0.07444168734491319
2021-01-19,-0.11244019138755978
2021-01-20,-0.10922330097087385
2021-01-21,-0.10319410319410327
2021-01-22,-0.07407407407407407
2021-01-25,-0.07407407407407407
2021-01-26,-0.03856041131105392
2021-01-27,0.0
2021-01-28,-0.02842377260981921
2021-01-29,-0.01813471502590669
2021-01-31,-0.005181347150259086
2021-02-01,-0.025445292620865145
2021-02-02,-0.04336734693877553
2021-02-03,-0.03157894736842093
2021-02-04,-0.03703703703703698
2021-02-05,-0.04787234042553179
2021-02-08,-0.0732984293193717
2021-02-09,-0.08831168831168834
2021-02-10,-0.08115183246073299
2021-02-11,-0.06166219839142095
2021-02-12,-0.06951871657754016
2021-02-15,-0.0697050938337801
2021-02-16,-0.08086253369272234
2021-02-17,-0.06267029972752047
2021-02-18,-0.05205479452054795
2021-02-19,-0.09066666666666667
2021-02-22,-0.08266666666666667
2021-02-23,-0.07219251336898391
2021-02-24,-0.11168831168831173
2021-02-25,-0.09042553191489355
2021-02-26,-0.0712401055408971
2021-02-28,-0.0703125
2021-03-01,-0.07571801566579639
2021-03-02,-0.058666666666666756
2021-03-03,-0.04619565217391319
2021-03-04,-0.027472527472527486
2021-03-05,0.005586592178770999
2021-03-08,0.008474576271186418
2021-03-09,0.031339031339031376
2021-03-10,0.03418803418803429
2021-03-11,0.005714285714285783
2021-03-12,0.02011494252873569
2021-03-15,0.023054755043227626
2021-03-16,0.04105571847507328
2021-03-17,0.06104651162790686
2021-03-18,0.05780346820809257
2021-03-19,0.07624633431085037
2021-03-22,0.04069767441860472
2021-03-23,0.02881844380403442
2021-03-24,0.02631578947368407
2021-03-25,0.032163742690058506
2021-03-26,-0.011363636363636354
2021-03-29,-0.039215686274509665
2021-03-30,-0.02824858757062154
2021-03-31,-0.04815864022662886
2021-04-01,-0.05128205128205121
2021-04-02,-0.05932203389830504
2021-04-05,-0.09722222222222221
2021-04-06,-0.08963585434173671
2021-04-07,-0.11049723756906071
2021-04-08,-0.11570247933884292
2021-04-09,-0.07954545454545447
2021-04-12,-0.08732394366197171
2021-04-13,-0.06478873239436622
2021-04-14,-0.08450704225352113
2021-04-15,-0.1095890410958904
2021-04-16,-0.1202185792349727
2021-04-19,-0.114441416893733
2021-04-20,-0.06424581005586594
2021-04-21,-0.06442577030812324
2021-04-22,-0.04843304843304841
2021-04-23,-0.06798866855524077
2021-04-26,-0.06321839080459779
2021-04-27,-0.055393586005830886
2021-04-28,-0.05232558139534893
2021-04-29,-0.03571428571428559
2021-04-30,-0.01501501501501512
2021-05-03,-0.018018018018018056
2021-05-04,0.021538461538461506
2021-05-05,0.012307692307692353
2021-05-06,0.024844720496894235
2021-05-07,0.01869158878504673
2021-05-10,0.006172839506172645
2021-05-11,0.03703703703703698
2021-05-12,0.006024096385542244
2021-05-13,0.03692307692307706
2021-05-14,0.030769230769230882
2021-05-17,0.04037267080745344
2021-05-18,0.030769230769230882
2021-05-19,0.014925373134328401
2021-05-20,0.0239520958083832
2021-05-21,0.008982035928143839
2021-05-24,0.024316109422492405
2021-05-25,0.024539877300613577
2021-05-26,0.033950617283950546
2021-05-27,0.012269938650306678
2021-05-28,0.015432098765431945
2021-05-31,0.018292682926829285
2021-06-01,0.01834862385321112
2021-06-02,-0.0030120481927710108
2021-06-03,-0.003039513677811634
2021-06-04,-0.0060606060606061
2021-06-07,0.0
2021-06-08,0.0
2021-06-09,-0.04166666666666652
2021-06-10,-0.03293413173652693
2021-06-11,-0.04747774480712175
2021-06-14,-0.05373134328358209
2021-06-15,-0.05373134328358209
2021-06-16,-0.06865671641791049
2021-06-17,-0.07352941176470584
2021-06-18,-0.07017543859649111
2021-06-21,-0.06824925816023741
2021-06-22,-0.06528189910979232
2021-06-23,-0.06287425149700598
2021-06-24,-0.08059701492537319
2021-06-25,-0.07878787878787874
2021-06-28,-0.07294832826747721
2021-06-29,-0.09281437125748504
2021-06-30,-0.08708708708708712
2021-07-01,-0.08761329305135956
2021-07-02,-0.07317073170731703
2021-07-05,-0.07621951219512191
2021-07-06,-0.06727828746177378
2021-07-07,-0.06441717791411039
2021-07-08,-0.024844720496894457
2021-07-09,-0.049535603715170295
2021-07-12,-0.049844236760124616
2021-07-13,-0.04100946372239744
2021-07-14,-0.02208201892744477
2021-07-15,0.0064102564102563875
2021-07-16,0.009523809523809712
2021-07-19,0.08176100628930816
2021-07-20,0.07643312101910826
2021-07-21,0.028571428571428692
2021-07-22,0.03514376996805124
2021-07-23,0.045454545454545414
2021-07-26,0.05592105263157898
2021-07-27,0.0721311475409836
2021-07-28,0.07590759075907583
2021-07-29,0.0625
2021-07-30,0.07947019867549665
2021-07-31,0.09210526315789469
2021-08-02,0.10891089108910901
2021-08-03,0.12131147540983611
2021-08-04,0.12131147540983611
2021-08-05,0.0732484076433122
2021-08-06,0.08143322475570036
2021-08-09,0.09508196721311468
2021-08-10,0.09210526315789469
2021-08-11,0.08709677419354844
2021-08-12,0.06369426751592355
2021-08-13,0.05660377358490565
2021-08-16,-0.01744186046511631
2021-08-17,-0.002958579881656709
2021-08-18,0.033950617283950546
2021-08-19,0.05555555555555536
2021-08-20,0.04658385093167694
2021-08-23,0.04049844236760114
2021-08-24,-0.003058103975535187
2021-08-25,-0.012269938650306678
2021-08-26,-0.009287925696594312
2021-08-27,-0.027607361963190136
2021-08-30,-0.04819277108433728
2021-08-31,-0.044642857142857095
2021-09-01,-0.06725146198830412
2021-09-02,-0.07602339181286544
2021-09-03,-0.06824925816023741
2021-09-06,-0.05722891566265054
2021-09-07,-0.053892215568862145
2021-09-08,-0.04819277108433728
2021-09-09,-0.06528189910979232
2021-09-10,-0.06886227544910184
2021-09-13,-0.0803571428571429
2021-09-14,-0.07988165680473369
2021-09-15,-0.08605341246290799
2021-09-16,-0.08656716417910448
2021-09-17,-0.11111111111111105
2021-09-20,-0.041543026706231445
2021-09-21,-0.050898203592814384
2021-09-22,-0.05214723926380371
2021-09-23,-0.05900621118012439
2021-09-24,-0.04687500000000011
2021-09-27,-0.034700315457413256
2021-09-28,-0.009493670886076
2021-09-29,-0.03738317757009346
2021-09-30,-0.012539184952978122
2021-10-01,0.012658227848101333
2021-10-04,0.022292993630573132
2021-10-05,0.012779552715654896
2021-10-06,0.04113924050632911
2021-10-07,0.009493670886075778
2021-10-08,0.01587301587301604
2021-10-11,0.02893890675241173
2021-10-12,0.06148867313915862
2021-10-13,0.045016077170418
2021-10-14,0.032467532467532534
2021-10-15,0.019607843137254832
2021-10-18,0.023026315789473673
2021-10-19,-0.04334365325077405
2021-10-20,-0.03154574132492116
2021-10-21,-0.01941747572815533
2021-10-22,0.013201320132013139
2021-10-25,0.01967213114754096
2021-10-26,0.009803921568627416
2021-10-27,-0.006389776357827448
2021-10-28,-0.003236245954692518
2021-10-29,-0.022222222222222143
2021-10-31,-0.01562500000000011
2021-11-01,-0.015576323987538832
2021-11-02,0.012618296529968376
2021-11-03,-0.03343465045592697
2021-11-04,0.0
2021-11-05,-0.025000000000000022
2021-11-08,-0.05312500000000009
2021-11-09,-0.060975609756097504
2021-11-10,-0.058461538461538454
2021-11-11,-0.037735849056603765
2021-11-12,-0.009615384615384692
2021-11-15,-0.003215434083601254
2021-11-16,0.009708737864077666
2021-11-17,0.032573289902280145
2021-11-18,0.05280528052805278
2021-11-19,0.055374592833876246
2021-11-22,0.022508038585209
2021-11-23,0.06796116504854366
2021-11-24,0.067524115755627
2021-11-25,0.07792207792207795
2021-11-26,0.17532467532467533
2021-11-29,0.12063492063492065
2021-11-30,0.1613924050632911
2021-12-01,0.11526479750778829
2021-12-02,0.1132075471698113
2021-12-03,0.11598746081504707
2021-12-06,0.09294871794871806
2021-12-07,0.04290429042904309
2021-12-08,0.04220779220779214
2021-12-09,0.06209150326797386
2021-12-10,0.07516339869281041
2021-12-13,0.07766990291262132
2021-12-14,0.08064516129032251
2021-12-15,0.06730769230769229
2021-12-16,0.04731861198738163
2021-12-17,0.053291536050156685
2021-12-20,0.05246913580246915
2021-12-21,0.022012578616352085
2021-12-22,-0.027272727272727226
2021-12-23,-0.06024096385542166
2021-12-24,-0.06024096385542166
2021-12-27,-0.16574585635359118
2021-12-28,-0.14730878186968843
2021-12-29,-0.17438692098092645
2021-12-30,-0.13687150837988837
2021-12-31,-0.12429378531073443
2022-01-03,-0.1432584269662922
2022-01-04,-0.09384164222873903
2022-01-05,-0.02848101265822789
2022-01-06,-0.01869158878504673
2022-01-07,-0.01538461538461533
2022-01-10,-0.015197568389057725
2022-01-11,-0.04504504504504503
2022-01-12,-0.08656716417910448
2022-01-13,-0.06906906906906907
2022-01-14,-0.06927710843373491
2022-01-17,-0.0803571428571429
2022-01-18,-0.08504398826979476
2022-01-19,-0.043076923076923124
2022-01-20,-0.034267912772585674
2022-01-21,0.054487179487179516
2022-01-24,0.10256410256410242
2022-01-25,0.1225165562913908
2022-01-26,0.07973421926910307
2022-01-27,0.14191419141914197
2022-01-28,0.16828478964401294
2022-01-31,0.1709677419354838
2022-02-01,0.15081967213114744
2022-02-02,0.11650485436893221
2022-02-03,0.14332247557003264
2022-02-04,0.13015873015873014
2022-02-07,0.125
2022-02-08,0.095679012345679
2022-02-09,0.08805031446540879
2022-02-10,0.12418300653594772
2022-02-11,0.1806451612903226
2022-02-14,0.21035598705501624
2022-02-15,0.18770226537216828
2022-02-16,0.17948717948717952
2022-02-17,0.20257234726688123
2022-02-18,0.2193548387096773
2022-02-21,0.14893617021276584
2022-02-22,0.09011627906976738
2022-02-23,0.09734513274336276
2022-02-24,0.20923076923076933
2022-02-25,0.046242774566473965
2022-02-28,0.04432132963988922
2022-03-01,0.07162534435261714
2022-03-02,0.056980056980056926
2022-03-03,0.07536231884057965
2022-03-04,0.11111111111111116
2022-03-07,0.1264044943820224
2022-03-08,0.11944444444444446
2022-03-09,0.10985915492957754
2022-03-10,0.1560693641618498
2022-03-11,0.1773255813953487
2022-03-14,0.13661202185792343
2022-03-15,0.1256684491978608
2022-03-16,0.07901907356948223
2022-03-17,0.03532608695652173
2022-03-18,0.018716577540106805
2022-03-21,-0.02910052910052907
2022-03-22,-0.021164021164021052
2022-03-23,-0.007999999999999896
2022-03-24,-0.013440860215053863
2022-03-25,-0.10687022900763365
2022-03-28,-0.02209944751381221
2022-03-29,-0.10344827586206895
2022-03-30,-0.14395886889460152
2022-03-31,-0.07547169811320753
2022-04-01,-0.0835579514824798
2022-04-04,-0.14615384615384608
2022-04-05,-0.18453865336658348
2022-04-06,-0.1364764267990075
2022-04-07,-0.10152284263959388
2022-04-08,-0.10750000000000004
2022-04-11,-0.07901234567901227
2022-04-12,-0.09855769230769229
2022-04-13,-0.10451306413301664
2022-04-14,-0.07070707070707061
2022-04-15,-0.034120734908136496
2022-04-18,-0.044619422572178435
2022-04-19,-0.024523160762942697
2022-04-20,-0.037837837837837895
2022-04-21,-0.05913978494623662
2022-04-22,-0.00544959128065392
2022-04-25,0.0826210826210827
2022-04-26,0.08192090395480234
2022-04-27,0.15088757396449703
2022-04-28,0.1501501501501501
2022-04-29,0.14577259475218662
2022-04-30,0.16764705882352948
2022-05-02,0.21621621621621623
2022-05-03,0.21406727828746175
2022-05-04,0.17816091954022983
2022-05-05,0.1384180790960452
2022-05-06,0.17086834733893563
2022-05-09,0.19839142091152806
2022-05-10,0.20533333333333315
2022-05-11,0.2068965517241379
2022-05-12,0.29619565217391286
2022-05-13,0.25815217391304346
2022-05-16,0.2939560439560438
2022-05-17,0.2849162011173183
2022-05-18,0.3595505617977528
2022-05-19,0.4057142857142857
2022-05-20,0.34520547945205493
2022-05-23,0.2684210526315791
2022-05-24,0.2898172323759791
2022-05-25,0.21850899742930596
2022-05-26,0.14360313315926887
2022-05-27,0.0661577608142494
2022-05-30,0.055415617128463435
2022-05-31,0.041975308641975184
2022-06-01,0.04030226700251882
2022-06-02,0.012195121951219745
2022-06-03,0.04466501240694787
2022-06-06,0.0023923444976077235
2022-06-07,-0.029082774049216997
2022-06-08,-0.03982300884955747
2022-06-09,-0.02857142857142858
2022-06-10,-0.0545073375262054
2022-06-13,0.05183585313174954
2022-06-14,0.04033970276008492
2022-06-15,0.04782608695652191
2022-06-16,0.06818181818181812
2022-06-17,0.04674796747967491
2022-06-20,0.048879837067209886
2022-06-21,0.04771784232365128
2022-06-22,0.07692307692307687
2022-06-23,0.1350210970464134
2022-06-24,0.182648401826484
2022-06-27,0.21957040572792352
2022-06-28,0.2553699284009545
2022-06-29,0.33175355450236976
2022-06-30,0.4213075060532687
2022-07-01,0.4265060240963854
2022-07-04,0.4085510688836105
2022-07-05,0.42959427207637213
2022-07-06,0.33640552995391704
2022-07-07,0.26728110599078336
2022-07-08,0.21266968325791868
2022-07-11,0.20620842572062092
2022-07-12,0.11498973305954818
2022-07-13,0.11632653061224474
2022-07-14,0.14730290456431527
2022-07-15,0.042553191489361764
2022-07-18,0.01941747572815533
2022-07-19,-0.009708737864077777
2022-07-20,-0.02970297029702962
2022-07-21,-0.06203007518796988
2022-07-22,-0.0780669144981413
2022-07-25,-0.04440154440154431
2022-07-26,-0.009784735812133238
2022-07-27,-0.0361216730038022
2022-07-28,-0.11387900355871883
2022-07-29,-0.18739352640545148
2022-07-31,-0.1841216216216216
2022-08-01,-0.1905564924114671
2022-08-02,-0.23038397328881466
2022-08-03,-0.21724137931034482
2022-08-04,-0.17272727272727273
2022-08-05,-0.17164179104477606
2022-08-08,-0.18933823529411764
2022-08-09,-0.17863720073664824
2022-08-10,-0.2084095063985374
2022-08-11,-0.2386980108499096
2022-08-12,-0.21150278293135427
2022-08-15,-0.19238095238095232
2022-08-16,-0.16666666666666663
2022-08-17,-0.11632653061224496
2022-08-18,-0.12424849699398799
2022-08-19,-0.10282258064516125
2022-08-22,-0.06666666666666665
2022-08-23,-0.07509881422924902
2022-08-24,-0.09072978303747536
2022-08-25,-0.07630522088353431
2022-08-26,-0.0251572327044024
2022-08-29,-0.010351966873705987
2022-08-30,0.02083333333333348
2022-08-31,0.09110629067245113
2022-09-01,0.11894273127753308
2022-09-02,0.11208791208791213
2022-09-05,0.14189189189189189
2022-09-06,0.12925170068027225
2022-09-07,0.11434977578475336
2022-09-08,0.10854503464203225
2022-09-09,0.08551068883610458
2022-09-12,0.05882352941176472
2022-09-13,0.10377358490566024
2022-09-14,0.11529411764705877
2022-09-15,0.10161662817551953
2022-09-16,0.14416475972540033
2022-09-19,0.0966292134831459
2022-09-20,0.05627705627705626
2022-09-21,0.040598290598290676
2022-09-22,0.06507592190889366
2022-09-23,0.11304347826086958
2022-09-26,0.11397849462365572
2022-09-27,0.09205020920502083
2022-09-28,0.11632653061224474
2022-09-29,0.09343936381709739
2022-09-30,0.06889763779527547
2022-10-03,0.0731225296442688
2022-10-04,0.009861932938856066
2022-10-05,0.02208835341365445
2022-10-06,-0.004024144869215207
2022-10-07,0.04583333333333339
2022-10-10,0.10065645514223198
2022-10-11,0.16666666666666674
2022-10-12,0.13461538461538458
2022-10-13,0.10759493670886067
2022-10-14,0.07966457023060824
2022-10-17,0.008000000000000007
2022-10-18,0.014344262295082011
2022-10-19,0.018442622950819665
2022-10-20,0.004106776180698102
2022-10-21,0.016293279022403295
2022-10-24,-0.041015625
2022-10-25,-0.05791505791505791
2022-10-26,-0.08045977011494254
2022-10-27,-0.12979890310786102
2022-10-28,-0.17454545454545456
2022-10-31,-0.147329650092081
2022-11-01,-0.151012891344383
2022-11-02,-0.09765625
2022-11-03,-0.055009823182711304
2022-11-04,-0.03636363636363649
2022-11-07,-0.06175298804780871
2022-11-08,-0.04771371769383703
2022-11-09,-0.049523809523809526
2022-11-10,-0.096045197740113
2022-11-11,-0.08380952380952389
2022-11-14,-0.09320388349514575
2022-11-15,-0.07936507936507942
2022-11-16,-0.048484848484848575
2022-11-17,-0.044265593561368166
2022-11-18,-0.04907975460122682
2022-11-21,-0.07014028056112231
2022-11-22,-0.06924643584521384
2022-11-23,-0.0758196721311476
2022-11-24,-0.060416666666666674
2022-11-25,-0.050420168067226934
2022-11-28,0.01982378854625555
2022-11-29,0.0
2022-11-30,-0.013015184381778844
2022-12-01,-0.030303030303030276
2022-12-02,-0.0644490644490644
2022-12-05,-0.07127882599580715
2022-12-06,-0.02972399150743088
2022-12-07,-0.022964509394572064
2022-12-08,-0.08817635270541091
2022-12-09,-0.0708333333333333
2022-12-12,-0.08523908523908508
2022-12-13,-0.07066381156316914
2022-12-14,-0.0581896551724137
2022-12-15,-0.03609341825902335
2022-12-16,-0.01684210526315788
2022-12-19,0.004301075268817067
2022-12-20,0.008620689655172376
2022-12-21,-0.002188183807440014
2022-12-22,0.022172949002217335
2022-12-23,0.017738359201773912
2022-12-26,0.015486725663716783
2022-12-27,-0.017278617710583144
2022-12-28,0.030237580993520474
2022-12-29,0.05714285714285716
2022-12-30,0.06919642857142838
2022-12-31,0.06888888888888878
2023-01-02,0.08577878103837477
2023-01-03,0.02844638949671774
2023-01-04,-0.012820512820512775
2023-01-05,0.00659340659340657
2023-01-06,0.0022421524663676085
2023-01-09,-0.006818181818181834
2023-01-10,-0.0023041474654377225
2023-01-11,-0.016018306636155666
2023-01-12,-0.05506607929515417
2023-01-13,-0.09850107066381153
2023-01-16,-0.10278372591006413
2023-01-17,-0.10470085470085455
2023-01-18,-0.06798245614035081
2023-01-19,-0.04772234273318887
2023-01-20,-0.05228758169934644
2023-01-23,-0.06971677559912859
2023-01-24,-0.04835164835164829
2023-01-25,-0.08805031446540879
2023-01-26,-0.11850311850311834
2023-01-27,-0.1169102296450939
2023-01-30,-0.1143451143451143
2023-01-31,-0.10602910602910598
2023-02-01,-0.08297872340425538
2023-02-02,-0.1471861471861472
2023-02-03,-0.13755458515283836
2023-02-06,-0.10738255033557043
2023-02-07,-0.08695652173913038
2023-02-08,-0.06004618937644335
2023-02-09,-0.05813953488372092
2023-02-10,-0.011655011655011593
2023-02-13,0.004750593824228044
2023-02-14,-0.009546539379474916
2023-02-15,-0.0023866348448688957
2023-02-16,-0.0023529411764705577
2023-02-17,-0.002277904328018221
2023-02-20,0.006896551724137945
2023-02-21,0.051522248243559776
2023-02-22,0.018475750577367167
2023-02-23,-0.011494252873563204
2023-02-24,0.009433962264151052
2023-02-27,-0.004728132387706974
2023-02-28,-0.009389671361502372
2023-03-01,-0.03023255813953485
2023-03-02,-0.030162412993039456
2023-03-03,0.027918781725888353
2023-03-06,0.005063291139240533
2023-03-07,-0.0025062656641604564
2023-03-08,0.025062656641603898
2023-03-09,0.04914004914004888
2023-03-10,0.13827160493827173
2023-03-13,0.18632075471698117
2023-03-14,0.12056737588652466
2023-03-15,0.2530120481927711
2023-03-16,0.17942583732057416
2023-03-17,0.2193396226415094
2023-03-20,0.17579908675799105
2023-03-21,0.10730593607305927
2023-03-22,0.11358574610244987
2023-03-23,0.15646258503401356
2023-03-24,0.21395348837209305
2023-03-27,0.17523364485981308
2023-03-28,0.1900237529691211
2023-03-29,0.14454976303317535
2023-03-30,0.13669064748201443
2023-03-31,0.09569377990430628
2023-04-03,0.1308641975308642
2023-04-04,0.19143576826196473
2023-04-05,0.2160804020100502
2023-04-06,0.18337408312958425
